date,time,open,high,low,close,volume
20170817,925,28404,28482,28404,28478,194864
20170817,930,28478,28514,28468,28510,103068
20170817,935,28505,28514,28491,28496,168746
20170817,940,28496,28514,28491,28501,106639
20170817,945,28505,28547,28501,28547,86656
20170817,950,28547,28547,28505,28524,111212
20170817,955,28524,28528,28510,28514,70677
20170817,1000,28510,28514,28487,28501,74012
20170817,1005,28505,28510,28454,28468,67123
20170817,1010,28468,28473,28450,28473,50004
20170817,1015,28473,28491,28459,28491,94380
20170817,1020,28496,28496,28468,28487,75083
20170817,1025,28487,28505,28482,28482,85815
20170817,1030,28491,28505,28482,28501,70320
20170817,1035,28505,28561,28501,28561,111452
20170817,1040,28561,28579,28551,28574,54051
20170817,1045,28574,28574,28538,28547,18085
20170817,1050,28551,28561,28547,28551,41829
20170817,1055,28561,28561,28524,28542,83451
20170817,1100,28547,28547,28533,28542,19225
20170817,1105,28542,28551,28538,28542,7105
20170817,1110,28538,28561,28538,28551,100008
20170817,1115,28547,28551,28519,28542,101955
20170817,1120,28542,28542,28528,28538,77060
20170817,1125,28538,28551,28538,28542,95776
20170817,1130,28542,28547,28524,28533,271821
20170817,1135,28528,28533,28519,28533,115517
20170817,1140,28528,28528,28505,28519,150611
20170817,1145,28519,28533,28514,28528,144304
20170817,1150,28533,28533,28519,28533,68734
20170817,1155,28533,28542,28528,28533,60923
20170817,1200,28528,28538,28519,28533,59310
20170817,1205,28528,28533,28524,28524,152459
20170817,1210,28524,28542,28519,28538,87166
20170817,1215,28533,28542,28524,28538,37565
20170817,1220,28533,28542,28533,28542,16555
20170817,1225,28547,28556,28542,28542,124633
20170817,1230,28542,28551,28542,28551,131757
20170817,1235,28547,28556,28547,28551,48507
20170817,1240,28551,28556,28542,28556,37092
20170817,1245,28556,28561,28551,28556,12927
20170817,1250,28556,28565,28542,28542,75323
20170817,1255,28542,28551,28538,28551,121250
20170817,1300,28547,28551,28542,28547,122644
20170817,1305,28542,28556,28538,28556,89528
20170817,1310,28556,28556,28547,28551,42016
20170817,1315,28551,28570,28547,28570,47927
20170817,1320,28574,28584,28565,28565,40830
20170817,1325,28565,28574,28556,28561,35639
20170817,1330,28561,28570,28556,28561,63585
20170817,1335,28570,28570,28561,28565,17629
20170817,1340,28565,28579,28565,28565,62780
20170817,1345,28570,28584,28565,28584,26107
20170817,1350,28579,28602,28579,28588,76671
20170817,1355,28588,28598,28588,28593,128939
20170817,1400,28593,28598,28588,28598,13805
20170817,1405,28598,28598,28588,28598,102501
20170817,1410,28593,28598,28574,28584,47318
20170817,1415,28584,28584,28565,28570,39339
20170817,1420,28570,28579,28561,28561,256667
20170817,1425,28561,28584,28556,28574,91455
20170817,1430,28570,28574,28561,28561,166764
20170817,1435,28565,28565,28542,28547,57645
20170817,1440,28547,28556,28542,28547,26271
20170817,1445,28547,28565,28547,28561,59275
20170817,1450,28561,28561,28533,28538,48791
20170817,1455,28533,28538,28528,28538,48921
20170817,1500,28538,28556,28538,28556,37237
20170817,1505,28551,28556,28542,28547,106824
20170817,1510,28542,28561,28538,28561,63985
20170817,1515,28561,28574,28556,28574,70703
20170817,1520,28574,28579,28565,28574,62965
20170817,1530,28542,28542,28542,28542,32212
20170818,905,28311,28348,28293,28321,170844
20170818,910,28325,28371,28321,28362,120721
20170818,915,28376,28385,28330,28339,118414
20170818,920,28334,28339,28316,28325,136752
20170818,925,28330,28330,28288,28316,177411
20170818,930,28316,28339,28316,28339,25110
20170818,935,28344,28358,28339,28348,46444
20170818,940,28348,28381,28348,28358,129437
20170818,945,28358,28408,28353,28404,95233
20170818,950,28399,28418,28399,28413,109507
20170818,955,28413,28436,28404,28436,33036
20170818,1000,28436,28436,28418,28431,51482
20170818,1005,28436,28450,28418,28431,43130
20170818,1010,28431,28441,28418,28441,12449
20170818,1015,28441,28454,28422,28422,21175
20170818,1020,28422,28441,28408,28422,71380
20170818,1025,28422,28422,28408,28413,12483
20170818,1030,28418,28441,28413,28436,30623
20170818,1035,28436,28454,28427,28445,75518
20170818,1040,28445,28459,28431,28441,50339
20170818,1045,28441,28454,28436,28445,127509
20170818,1050,28436,28450,28436,28436,44877
20170818,1055,28441,28454,28441,28441,39970
20170818,1100,28441,28459,28431,28459,62183
20170818,1105,28459,28459,28431,28441,24073
20170818,1110,28445,28459,28441,28459,14339
20170818,1115,28454,28459,28422,28436,74816
20170818,1120,28431,28431,28422,28427,20082
20170818,1125,28427,28436,28418,28436,11770
20170818,1130,28431,28441,28422,28436,26556
20170818,1135,28441,28441,28422,28427,11253
20170818,1140,28427,28436,28427,28431,4911
20170818,1145,28436,28445,28431,28445,4379
20170818,1150,28445,28454,28445,28454,9011
20170818,1155,28454,28454,28445,28450,6746
20170818,1200,28450,28454,28445,28445,37671
20170818,1205,28450,28450,28441,28441,2236
20170818,1210,28441,28450,28436,28445,9324
20170818,1215,28450,28464,28450,28464,8828
20170818,1220,28464,28482,28450,28482,23387
20170818,1225,28482,28491,28478,28487,9890
20170818,1230,28487,28491,28473,28473,12989
20170818,1235,28473,28482,28473,28478,8009
20170818,1240,28478,28491,28478,28482,18981
20170818,1245,28482,28487,28478,28482,19738
20170818,1250,28482,28487,28482,28487,3580
20170818,1255,28487,28491,28468,28478,110005
20170818,1300,28473,28473,28459,28464,20993
20170818,1305,28468,28473,28464,28468,17397
20170818,1310,28473,28482,28468,28478,68630
20170818,1315,28478,28482,28473,28482,24575
20170818,1320,28478,28510,28478,28505,72716
20170818,1325,28505,28510,28501,28505,50860
20170818,1330,28505,28524,28496,28519,166102
20170818,1335,28519,28533,28510,28519,130362
20170818,1340,28514,28519,28510,28510,164459
20170818,1345,28514,28514,28501,28505,168932
20170818,1350,28505,28510,28496,28510,135425
20170818,1355,28510,28514,28505,28510,52407
20170818,1400,28514,28514,28501,28501,39785
20170818,1405,28496,28501,28496,28501,25328
20170818,1410,28501,28505,28501,28505,101387
20170818,1415,28505,28505,28468,28468,172541
20170818,1420,28468,28487,28468,28482,143401
20170818,1425,28487,28491,28473,28487,97459
20170818,1430,28487,28524,28487,28514,106329
20170818,1435,28510,28519,28505,28514,76742
20170818,1440,28514,28524,28510,28519,25730
20170818,1445,28514,28519,28505,28505,92123
20170818,1450,28505,28510,28496,28505,144730
20170818,1455,28510,28514,28505,28510,147128
20170818,1500,28505,28514,28505,28505,272844
20170818,1505,28505,28533,28501,28524,155995
20170818,1510,28519,28538,28514,28538,141063
20170818,1515,28538,28538,28524,28533,101065
20170818,1520,28533,28547,28524,28538,139071
20170818,1530,28514,28514,28514,28514,45230
20170821,905,28593,28593,28542,28542,58290
20170821,910,28538,28538,28501,28501,192551
20170821,915,28501,28501,28454,28478,95066
20170821,920,28478,28491,28445,28445,111170
20170821,925,28445,28473,28441,28473,203252
20170821,930,28468,28473,28459,28464,100807
20170821,935,28464,28478,28459,28478,164483
20170821,940,28478,28482,28464,28482,139361
20170821,945,28487,28496,28473,28478,118693
20170821,950,28478,28482,28459,28482,204959
20170821,955,28482,28491,28478,28491,68505
20170821,1000,28491,28501,28473,28473,41592
20170821,1005,28468,28478,28450,28454,28052
20170821,1010,28459,28459,28422,28441,26527
20170821,1015,28441,28459,28441,28459,9326
20170821,1020,28459,28464,28445,28445,20900
20170821,1025,28445,28450,28427,28431,62721
20170821,1030,28431,28454,28431,28445,40450
20170821,1035,28445,28459,28445,28459,31187
20170821,1040,28454,28468,28441,28459,17033
20170821,1045,28454,28464,28441,28459,29960
20170821,1050,28464,28468,28459,28459,14677
20170821,1055,28459,28459,28441,28450,39642
20170821,1100,28450,28459,28450,28454,20557
20170821,1105,28459,28464,28441,28445,59248
20170821,1110,28445,28450,28427,28441,43280
20170821,1115,28436,28445,28427,28441,27499
20170821,1120,28436,28454,28436,28454,59387
20170821,1125,28454,28454,28445,28454,33848
20170821,1130,28450,28454,28431,28441,67844
20170821,1135,28441,28450,28441,28450,38288
20170821,1140,28450,28454,28441,28454,23853
20170821,1145,28450,28473,28445,28459,99435
20170821,1150,28459,28464,28445,28459,40930
20170821,1155,28454,28464,28445,28464,121067
20170821,1200,28464,28464,28441,28445,50456
20170821,1205,28445,28450,28431,28431,50753
20170821,1210,28427,28445,28427,28441,53171
20170821,1215,28450,28450,28436,28445,29325
20170821,1220,28445,28459,28445,28459,51471
20170821,1225,28459,28478,28454,28468,69966
20170821,1230,28478,28478,28464,28464,53904
20170821,1235,28468,28473,28464,28464,23535
20170821,1240,28468,28501,28464,28501,63564
20170821,1245,28501,28501,28491,28496,7559
20170821,1250,28501,28528,28501,28505,112417
20170821,1255,28505,28510,28501,28510,39372
20170821,1300,28514,28514,28496,28501,39006
20170821,1305,28501,28505,28496,28501,21187
20170821,1310,28496,28505,28487,28496,30513
20170821,1315,28496,28496,28487,28496,21658
20170821,1320,28496,28505,28491,28496,122258
20170821,1325,28496,28501,28487,28496,188869
20170821,1330,28491,28505,28491,28501,80697
20170821,1335,28505,28514,28496,28505,44233
20170821,1340,28510,28510,28491,28510,45797
20170821,1345,28510,28519,28505,28505,51911
20170821,1350,28510,28510,28496,28496,148630
20170821,1355,28496,28501,28491,28491,39782
20170821,1400,28491,28496,28487,28496,121312
20170821,1405,28496,28501,28487,28491,66116
20170821,1410,28496,28501,28491,28496,16351
20170821,1415,28501,28505,28491,28505,10379
20170821,1420,28505,28505,28482,28482,19148
20170821,1425,28478,28491,28473,28482,59873
20170821,1430,28482,28487,28478,28478,35320
20170821,1435,28478,28482,28464,28478,64141
20170821,1440,28478,28482,28468,28478,29304
20170821,1445,28478,28482,28478,28482,36902
20170821,1450,28482,28487,28473,28478,7998
20170821,1455,28478,28496,28478,28487,37636
20170821,1500,28482,28496,28482,28482,6916
20170821,1505,28487,28491,28478,28482,42005
20170821,1510,28487,28487,28478,28482,10625
20170821,1515,28478,28487,28473,28478,104506
20170821,1520,28473,28487,28473,28473,80030
20170821,1530,28482,28482,28482,28482,61578
20170822,905,28542,28598,28519,28593,78446
20170822,910,28598,28630,28593,28607,176553
20170822,915,28616,28644,28611,28625,93410
20170822,920,28625,28625,28602,28602,103713
20170822,925,28598,28611,28584,28598,71015
20170822,930,28593,28616,28593,28616,35671
20170822,935,28616,28630,28611,28611,63928
20170822,940,28611,28611,28593,28598,36746
20170822,945,28593,28598,28533,28542,86806
20170822,950,28538,28551,28538,28542,34790
20170822,955,28542,28561,28542,28561,9482
20170822,1000,28561,28565,28547,28551,6282
20170822,1005,28551,28574,28551,28565,13682
20170822,1010,28565,28570,28561,28565,38024
20170822,1015,28570,28574,28556,28565,48845
20170822,1020,28565,28574,28565,28565,14903
20170822,1025,28570,28644,28570,28630,90744
20170822,1030,28630,28639,28616,28616,68220
20170822,1035,28616,28621,28602,28611,13672
20170822,1040,28602,28607,28593,28607,7696
20170822,1045,28607,28607,28547,28547,19869
20170822,1050,28551,28561,28542,28556,12432
20170822,1055,28561,28570,28547,28556,10778
20170822,1100,28556,28565,28551,28561,12512
20170822,1105,28565,28574,28561,28565,16324
20170822,1110,28565,28565,28556,28561,7180
20170822,1115,28565,28570,28556,28565,14961
20170822,1120,28565,28570,28561,28570,9868
20170822,1125,28570,28574,28561,28565,9913
20170822,1130,28570,28579,28565,28574,3762
20170822,1135,28574,28584,28574,28584,14064
20170822,1140,28579,28584,28570,28570,3646
20170822,1145,28565,28570,28561,28565,2228
20170822,1150,28565,28570,28561,28570,8390
20170822,1155,28570,28574,28565,28570,2142
20170822,1200,28570,28588,28570,28588,8632
20170822,1205,28593,28593,28584,28593,4848
20170822,1210,28588,28598,28584,28598,1928
20170822,1215,28593,28598,28584,28584,6726
20170822,1220,28588,28593,28584,28584,11194
20170822,1225,28588,28593,28579,28579,10146
20170822,1230,28579,28584,28579,28584,10080
20170822,1235,28584,28593,28579,28593,4026
20170822,1240,28593,28598,28584,28588,2300
20170822,1245,28588,28593,28588,28593,3082
20170822,1250,28593,28602,28588,28593,7191
20170822,1255,28588,28598,28584,28593,17060
20170822,1300,28593,28611,28588,28593,31242
20170822,1305,28598,28598,28584,28584,22395
20170822,1310,28588,28593,28584,28593,1458
20170822,1315,28593,28598,28584,28584,43204
20170822,1320,28588,28588,28579,28579,16248
20170822,1325,28584,28588,28574,28588,16268
20170822,1330,28584,28593,28579,28579,2818
20170822,1335,28584,28584,28574,28574,3553
20170822,1340,28579,28579,28570,28570,4566
20170822,1345,28570,28579,28570,28570,8656
20170822,1350,28570,28579,28561,28565,39330
20170822,1355,28565,28579,28565,28574,32954
20170822,1400,28570,28584,28570,28574,21725
20170822,1405,28574,28579,28570,28570,33919
20170822,1410,28570,28579,28561,28561,24784
20170822,1415,28565,28574,28556,28565,18016
20170822,1420,28570,28579,28561,28579,67414
20170822,1425,28574,28579,28570,28579,21547
20170822,1430,28574,28588,28570,28579,23355
20170822,1435,28579,28588,28574,28588,47834
20170822,1440,28584,28598,28579,28598,57757
20170822,1445,28593,28598,28588,28588,22290
20170822,1450,28588,28588,28584,28588,17898
20170822,1455,28588,28598,28579,28584,87019
20170822,1500,28584,28588,28579,28588,33692
20170822,1505,28584,28588,28574,28584,378218
20170822,1510,28588,28593,28584,28588,114226
20170822,1515,28588,28598,28588,28593,75101
20170822,1520,28588,28602,28588,28588,25068
20170822,1530,28579,28579,28579,28579,21474
20170823,905,28764,28773,28736,28736,79131
20170823,910,28736,28736,28685,28704,142672
20170823,915,28694,28713,28685,28694,123874
20170823,920,28694,28713,28685,28713,139219
20170823,925,28713,28718,28685,28685,87450
20170823,930,28685,28704,28671,28681,46180
20170823,935,28681,28685,28676,28681,87060
20170823,940,28681,28685,28667,28681,86988
20170823,945,28681,28694,28676,28694,55170
20170823,950,28694,28694,28676,28676,60589
20170823,955,28681,28685,28658,28662,39770
20170823,1000,28662,28676,28658,28671,61952
20170823,1005,28671,28676,28639,28644,138765
20170823,1010,28644,28667,28644,28662,76063
20170823,1015,28667,28676,28662,28667,21337
20170823,1020,28667,28690,28667,28681,26833
20170823,1025,28681,28690,28676,28681,40387
20170823,1030,28681,28685,28676,28685,8235
20170823,1035,28685,28690,28667,28671,23477
20170823,1040,28667,28671,28653,28667,19957
20170823,1045,28662,28667,28639,28644,52653
20170823,1050,28639,28648,28630,28639,53622
20170823,1055,28639,28648,28634,28648,30278
20170823,1100,28648,28648,28634,28639,19236
20170823,1105,28639,28644,28625,28639,16477
20170823,1110,28630,28648,28625,28634,30196
20170823,1115,28634,28653,28630,28648,54247
20170823,1120,28648,28648,28639,28648,13105
20170823,1125,28648,28648,28634,28634,5589
20170823,1130,28639,28644,28630,28639,28282
20170823,1135,28639,28639,28616,28616,34356
20170823,1140,28621,28625,28607,28625,47713
20170823,1145,28621,28625,28611,28616,10612
20170823,1150,28611,28621,28607,28611,7860
20170823,1155,28616,28630,28611,28625,6178
20170823,1200,28630,28634,28616,28616,31200
20170823,1205,28616,28621,28602,28607,20685
20170823,1210,28607,28616,28593,28593,5550
20170823,1215,28588,28602,28588,28598,12078
20170823,1220,28598,28607,28579,28598,9479
20170823,1225,28593,28607,28593,28602,15534
20170823,1230,28602,28616,28602,28607,22711
20170823,1235,28607,28611,28598,28602,30311
20170823,1240,28607,28607,28598,28598,21333
20170823,1245,28598,28616,28598,28611,50922
20170823,1250,28611,28621,28607,28616,19520
20170823,1255,28611,28621,28607,28616,22501
20170823,1300,28616,28616,28607,28611,68828
20170823,1305,28616,28616,28602,28616,42024
20170823,1310,28611,28616,28607,28616,14613
20170823,1315,28616,28616,28611,28616,3807
20170823,1320,28616,28625,28611,28621,10746
20170823,1325,28611,28616,28598,28607,108246
20170823,1330,28607,28607,28602,28602,6665
20170823,1335,28602,28607,28593,28602,28368
20170823,1340,28598,28602,28588,28598,38210
20170823,1345,28602,28611,28588,28602,225939
20170823,1350,28607,28607,28588,28593,104537
20170823,1355,28593,28598,28574,28584,53188
20170823,1400,28584,28584,28561,28561,68687
20170823,1405,28561,28570,28551,28565,141248
20170823,1410,28565,28574,28561,28565,126656
20170823,1415,28570,28579,28556,28574,70910
20170823,1420,28574,28584,28561,28574,51994
20170823,1425,28579,28584,28570,28570,55457
20170823,1430,28574,28588,28570,28579,84786
20170823,1435,28579,28584,28574,28574,57257
20170823,1440,28574,28579,28565,28570,26059
20170823,1445,28570,28579,28570,28570,30590
20170823,1450,28570,28574,28561,28561,33675
20170823,1455,28561,28584,28561,28579,38301
20170823,1500,28584,28588,28570,28579,79491
20170823,1505,28579,28593,28574,28579,55743
20170823,1510,28584,28607,28579,28602,192554
20170823,1515,28602,28616,28598,28611,188219
20170823,1520,28611,28616,28598,28602,86384
20170823,1530,28598,28598,28598,28598,43470
20170824,905,28625,28676,28625,28671,50453
20170824,910,28676,28676,28634,28653,82987
20170824,915,28658,28694,28658,28681,68999
20170824,920,28676,28685,28658,28658,31888
20170824,925,28658,28667,28653,28667,30797
20170824,930,28667,28708,28667,28704,27899
20170824,935,28708,28708,28694,28694,66693
20170824,940,28699,28708,28694,28704,20029
20170824,945,28699,28704,28685,28694,44789
20170824,950,28694,28713,28694,28704,55984
20170824,955,28704,28741,28694,28731,33642
20170824,1000,28741,28741,28722,28741,70477
20170824,1005,28736,28768,28736,28759,162119
20170824,1010,28764,28782,28754,28768,54421
20170824,1015,28773,28778,28768,28778,29465
20170824,1020,28782,28782,28764,28764,80171
20170824,1025,28773,28796,28773,28778,34889
20170824,1030,28782,28791,28778,28778,11544
20170824,1035,28778,28805,28768,28796,52688
20170824,1040,28796,28796,28778,28778,11448
20170824,1045,28778,28778,28768,28778,6669
20170824,1050,28764,28778,28764,28768,44143
20170824,1055,28778,28782,28768,28782,14566
20170824,1100,28782,28801,28778,28778,7124
20170824,1105,28778,28787,28778,28782,15074
20170824,1110,28787,28787,28778,28782,6032
20170824,1115,28782,28782,28731,28741,20183
20170824,1120,28731,28745,28731,28736,47340
20170824,1125,28736,28741,28722,28736,33666
20170824,1130,28736,28741,28699,28708,45057
20170824,1135,28699,28722,28699,28713,50652
20170824,1140,28708,28713,28699,28708,55635
20170824,1145,28713,28722,28713,28722,48581
20170824,1150,28722,28727,28718,28722,12673
20170824,1155,28727,28731,28722,28722,6070
20170824,1200,28718,28722,28718,28722,12703
20170824,1205,28722,28736,28722,28731,3955
20170824,1210,28736,28736,28708,28713,39397
20170824,1215,28718,28736,28708,28736,21039
20170824,1220,28731,28750,28727,28736,20536
20170824,1225,28736,28745,28736,28745,13619
20170824,1230,28745,28750,28741,28745,12865
20170824,1235,28750,28750,28731,28731,6244
20170824,1240,28741,28741,28731,28741,1524
20170824,1245,28741,28750,28736,28750,102183
20170824,1250,28750,28773,28750,28768,60665
20170824,1255,28768,28768,28759,28759,55922
20170824,1300,28764,28764,28750,28750,22421
20170824,1305,28750,28759,28745,28759,14522
20170824,1310,28759,28773,28754,28768,2486
20170824,1315,28768,28768,28754,28754,13495
20170824,1320,28754,28759,28754,28759,11259
20170824,1325,28759,28759,28741,28750,13991
20170824,1330,28750,28764,28745,28759,19339
20170824,1335,28759,28768,28754,28759,7316
20170824,1340,28764,28764,28750,28764,16393
20170824,1345,28759,28764,28759,28759,14000
20170824,1350,28759,28764,28741,28745,22585
20170824,1355,28745,28750,28727,28731,23984
20170824,1400,28727,28741,28727,28741,33700
20170824,1405,28741,28754,28736,28745,27940
20170824,1410,28750,28750,28727,28741,43774
20170824,1415,28736,28741,28727,28731,30065
20170824,1420,28731,28736,28722,28731,23645
20170824,1425,28731,28731,28718,28731,34008
20170824,1430,28736,28741,28722,28731,39993
20170824,1435,28731,28736,28722,28722,61054
20170824,1440,28727,28731,28713,28722,18330
20170824,1445,28722,28731,28718,28722,31172
20170824,1450,28727,28741,28722,28736,50681
20170824,1455,28736,28745,28731,28736,44466
20170824,1500,28736,28741,28722,28727,62606
20170824,1505,28731,28731,28713,28718,106168
20170824,1510,28718,28727,28713,28727,45127
20170824,1515,28731,28731,28718,28722,37317
20170824,1520,28722,28731,28718,28727,24696
20170824,1530,28731,28731,28731,28731,78046
20170825,905,28791,28801,28759,28759,54294
20170825,910,28764,28768,28745,28750,39969
20170825,915,28750,28754,28736,28750,53834
20170825,920,28750,28764,28741,28759,71212
20170825,925,28759,28764,28750,28750,39560
20170825,930,28754,28754,28708,28713,37157
20170825,935,28713,28722,28699,28699,55651
20170825,940,28704,28718,28699,28708,22744
20170825,945,28718,28722,28704,28708,19200
20170825,950,28708,28741,28704,28731,86458
20170825,955,28731,28759,28731,28754,30975
20170825,1000,28759,28759,28736,28736,34556
20170825,1005,28736,28741,28731,28736,64545
20170825,1010,28731,28736,28713,28713,15308
20170825,1015,28718,28736,28713,28736,46095
20170825,1020,28731,28731,28713,28713,35352
20170825,1025,28713,28718,28699,28699,84224
20170825,1030,28694,28704,28690,28699,41365
20170825,1035,28699,28713,28699,28713,84321
20170825,1040,28718,28722,28708,28718,10158
20170825,1045,28713,28713,28699,28704,84917
20170825,1050,28708,28727,28708,28727,49328
20170825,1055,28727,28736,28727,28727,12849
20170825,1100,28727,28731,28708,28731,5811
20170825,1105,28736,28741,28731,28736,14688
20170825,1110,28736,28759,28736,28741,31450
20170825,1115,28741,28750,28731,28745,9709
20170825,1120,28745,28750,28741,28750,47580
20170825,1125,28745,28754,28745,28754,3398
20170825,1130,28754,28791,28754,28791,58792
20170825,1135,28782,28796,28773,28782,59891
20170825,1140,28782,28787,28773,28787,9863
20170825,1145,28787,28796,28778,28791,4547
20170825,1150,28796,28801,28787,28787,8280
20170825,1155,28787,28787,28773,28778,1987
20170825,1200,28778,28787,28778,28787,2001
20170825,1205,28787,28787,28782,28787,3153
20170825,1210,28787,28796,28787,28787,2670
20170825,1215,28782,28787,28768,28778,3753
20170825,1220,28778,28787,28778,28778,3428
20170825,1225,28782,28782,28773,28778,9255
20170825,1230,28778,28778,28773,28778,866
20170825,1235,28778,28782,28778,28782,1041
20170825,1240,28782,28796,28778,28791,6109
20170825,1245,28796,28810,28796,28801,21684
20170825,1250,28801,28801,28773,28773,15605
20170825,1255,28773,28782,28768,28768,8872
20170825,1300,28768,28773,28764,28768,10524
20170825,1305,28773,28773,28768,28768,5053
20170825,1310,28768,28773,28764,28768,19114
20170825,1315,28773,28773,28759,28773,24292
20170825,1320,28773,28773,28759,28764,18009
20170825,1325,28768,28768,28759,28764,10253
20170825,1330,28764,28768,28754,28754,3403
20170825,1335,28750,28764,28750,28764,3215
20170825,1340,28764,28773,28759,28768,3757
20170825,1345,28768,28768,28764,28768,4947
20170825,1350,28768,28768,28759,28764,15220
20170825,1355,28759,28759,28736,28750,5541
20170825,1400,28750,28754,28745,28745,59235
20170825,1405,28745,28787,28745,28787,25945
20170825,1410,28787,28787,28778,28778,14695
20170825,1415,28778,28787,28773,28782,14507
20170825,1420,28782,28791,28778,28778,24323
20170825,1425,28778,28782,28768,28768,17744
20170825,1430,28768,28778,28768,28773,42969
20170825,1435,28773,28778,28754,28768,29582
20170825,1440,28768,28815,28764,28815,57881
20170825,1445,28810,28851,28810,28815,98066
20170825,1450,28815,28828,28773,28782,56335
20170825,1455,28787,28805,28778,28796,43358
20170825,1500,28796,28801,28750,28759,45923
20170825,1505,28754,28768,28741,28750,40036
20170825,1510,28750,28759,28736,28750,42577
20170825,1515,28754,28759,28722,28722,17104
20170825,1520,28722,28754,28708,28741,68526
20170825,1530,28750,28750,28750,28750,78147
20170828,905,28731,28801,28722,28796,54454
20170828,910,28796,28810,28745,28750,63403
20170828,915,28759,28759,28731,28745,38600
20170828,920,28736,28745,28727,28741,31965
20170828,925,28741,28782,28736,28736,50174
20170828,930,28731,28731,28653,28653,89887
20170828,935,28648,28662,28621,28634,41910
20170828,940,28634,28634,28598,28598,40442
20170828,945,28602,28602,28584,28598,30188
20170828,950,28598,28598,28570,28588,104984
20170828,955,28593,28607,28588,28598,20504
20170828,1000,28598,28611,28584,28602,31107
20170828,1005,28598,28625,28598,28611,36629
20170828,1010,28607,28611,28593,28598,31024
20170828,1015,28598,28602,28588,28588,50080
20170828,1020,28584,28607,28584,28588,47873
20170828,1025,28588,28616,28588,28616,18358
20170828,1030,28616,28621,28607,28621,16849
20170828,1035,28621,28639,28621,28630,25117
20170828,1040,28630,28634,28616,28625,24020
20170828,1045,28625,28634,28621,28625,17501
20170828,1050,28621,28625,28611,28616,16852
20170828,1055,28616,28621,28607,28607,44547
20170828,1100,28607,28607,28593,28602,128932
20170828,1105,28607,28611,28602,28602,13986
20170828,1110,28607,28616,28598,28616,6319
20170828,1115,28611,28639,28611,28630,21175
20170828,1120,28625,28630,28616,28616,11773
20170828,1125,28611,28630,28611,28621,3069
20170828,1130,28621,28625,28616,28621,2692
20170828,1135,28621,28630,28611,28616,1310
20170828,1140,28621,28621,28607,28621,4011
20170828,1145,28616,28625,28611,28611,2113
20170828,1150,28611,28616,28607,28611,20280
20170828,1155,28607,28611,28598,28598,1416
20170828,1200,28598,28607,28593,28602,4910
20170828,1205,28602,28607,28598,28602,1057
20170828,1210,28598,28602,28593,28602,4380
20170828,1215,28598,28616,28598,28616,2415
20170828,1220,28611,28616,28602,28611,4340
20170828,1225,28611,28611,28607,28611,3051
20170828,1230,28607,28621,28602,28607,2836
20170828,1235,28607,28611,28607,28611,524
20170828,1240,28611,28611,28598,28607,11108
20170828,1245,28602,28611,28602,28611,2289
20170828,1250,28611,28621,28611,28616,8063
20170828,1255,28611,28621,28611,28616,2047
20170828,1300,28616,28621,28607,28616,5289
20170828,1305,28611,28616,28611,28616,1245
20170828,1310,28616,28616,28598,28607,2869
20170828,1315,28607,28611,28598,28602,6828
20170828,1320,28602,28602,28593,28602,8658
20170828,1325,28602,28611,28598,28602,7775
20170828,1330,28602,28607,28598,28607,2802
20170828,1335,28607,28611,28602,28607,2523
20170828,1340,28607,28611,28602,28602,2023
20170828,1345,28602,28607,28584,28584,18862
20170828,1350,28584,28588,28565,28584,126743
20170828,1355,28579,28588,28574,28588,28246
20170828,1400,28588,28588,28579,28584,8940
20170828,1405,28584,28598,28584,28593,18010
20170828,1410,28593,28602,28584,28584,5586
20170828,1415,28584,28593,28574,28579,6564
20170828,1420,28574,28584,28561,28584,24977
20170828,1425,28574,28584,28570,28579,13503
20170828,1430,28574,28584,28570,28570,3174
20170828,1435,28570,28593,28570,28588,5867
20170828,1440,28588,28593,28574,28574,3118
20170828,1445,28574,28588,28574,28579,6151
20170828,1450,28579,28593,28579,28584,21942
20170828,1455,28584,28593,28584,28588,29662
20170828,1500,28588,28598,28588,28598,30842
20170828,1505,28593,28607,28593,28602,48707
20170828,1510,28602,28611,28593,28598,57130
20170828,1515,28593,28598,28588,28588,24085
20170828,1520,28593,28598,28584,28593,23474
20170828,1530,28584,28584,28584,28584,157058
20170829,905,28431,28478,28413,28464,68808
20170829,910,28464,28478,28441,28445,38338
20170829,915,28459,28478,28445,28450,38168
20170829,920,28450,28450,28325,28334,267682
20170829,925,28334,28344,28288,28293,121515
20170829,930,28293,28311,28274,28311,74687
20170829,935,28311,28311,28293,28302,22317
20170829,940,28302,28311,28284,28288,69734
20170829,945,28288,28298,28274,28293,58960
20170829,950,28298,28321,28298,28307,49609
20170829,955,28307,28325,28298,28316,35624
20170829,1000,28316,28334,28311,28321,13378
20170829,1005,28325,28330,28307,28311,70220
20170829,1010,28311,28311,28302,28302,62000
20170829,1015,28302,28321,28298,28311,82766
20170829,1020,28311,28311,28288,28288,51518
20170829,1025,28288,28302,28284,28302,38572
20170829,1030,28302,28311,28298,28298,65529
20170829,1035,28298,28298,28284,28293,45803
20170829,1040,28293,28293,28256,28270,47673
20170829,1045,28270,28270,28233,28233,46558
20170829,1050,28233,28251,28233,28233,30460
20170829,1055,28233,28238,28214,28214,152116
20170829,1100,28219,28219,28182,28182,48402
20170829,1105,28187,28196,28173,28173,126906
20170829,1110,28173,28173,28113,28159,213539
20170829,1115,28164,28178,28154,28178,63942
20170829,1120,28178,28205,28178,28196,114301
